INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,NYS Municipal Boundaries,New York Zip Codes,Location,Counties
NY-2015-WS-239,5,Rescue,8/29/2015,5:02 AM,1,F,77,NY,US,Hiking,Illness,44.16041,-73.85546,2220,TRUE,Aircraft evacuation,3,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,TRUE,FALSE,8/29/2015,8:00 AM,442,272,POINT (-73.85546 44.16041),2084
NY-2015-WS-238,5,Rescue,8/29/2015,4:50 AM,1,F,39,QC,CA,Hiking,Illness,44.14553,-73.98667,4880,TRUE,Aircraft evacuation,2,TRUE,Forest Preserve,Eastern High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,8/29/2015,7:00 AM,430,275,POINT (-73.98667 44.14553),2084
NY-2015-WS-237,4,Rescue,8/29/2015,3:30 AM,1,M,75,NY,US,Hiking,Injured,42.19223,-74.06975,1563,FALSE,Assist/own power,1,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,FALSE,TRUE,8/29/2015,4:20 AM,755,187,POINT (-74.06975 42.19223),2087
NY-2015-WS-236,5,Search,8/28/2015,11:36 AM,1,F,61,NY,US,Hiking,Lost,43.50019,-73.60375,1200,TRUE,Assist/own power,2,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,8/28/2015,3:01 AM,727,91,POINT (-73.60375 43.50019),2184
NY-2015-WS-235,5,Search,8/26/2015,7:30 AM,1,M,15,ON,CA,Hiking,Lost,43.6075,-73.78724,1628,TRUE,Assist/own power,1,FALSE,Private Land,Private,WARREN,CHESTER,TRUE,FALSE,8/26/2015,10:30 AM,815,804,POINT (-73.78724 43.6075),2183
NY-2015-WS-234,5,Rescue,8/25/2015,12:53 PM,1,M,28,NY,US,Hiking,Injured,44.21612,-73.81906,2886,TRUE,Assist/own power,2,FALSE,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,TRUE,FALSE,8/25/2015,5:00 AM,442,271,POINT (-73.81906 44.21612),2084
NY-2015-WS-233,5,Rescue,8/25/2015,12:34 PM,1,F,62,NY,US,Hiking,Injured,43.69101,-74.21558,2386,TRUE,Carry out by foot,4,TRUE,Forest Preserve,Siamese Ponds Wilderness,HAMILTON,INDIAN LAKE,TRUE,FALSE,8/25/2015,4:00 AM,867,103,POINT (-74.21558 43.69101),622
NY-2015-WS-232,5,Rescue,8/24/2015,3:52 AM,1,M,61,NY,US,Hiking,Injured,43.42493,-73.73293,1060,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,Laske George Wild forest,WARREN,LAKE GEORGE,TRUE,FALSE,8/24/2015,5:52 AM,820,128,POINT (-73.73293 43.42493),2183
NY-2015-WS-231,5,Rescue,8/24/2015,10:16 AM,1,M,40,NJ,US,Camping,Illness,44.04062,-74.35074,1683,TRUE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks,HAMILTON,LONG LAKE,TRUE,FALSE,8/24/2015,1:03 AM,864,130,POINT (-74.35074 44.04062),622
NY-2015-WS-230,5,Rescue,8/24/2015,9:53 AM,1,F,18,NY,US,Hiking,Illness,43.58749,-74.61382,2350,FALSE,Aircraft evacuation,4,TRUE,Forest Preserve,West Canada Lakes,HAMILTON,LAKE PLEASANT,TRUE,FALSE,8/24/2015,1:49 AM,870,1306,POINT (-74.61382 43.58749),622
NY-2015-WS-229,5,Search,8/23/2015,5:45 AM,1,M,24,BE,IN,Hiking,Lost,44.21552,-73.86323,3800,TRUE,,1,TRUE,Forest Preserve,Eastern High Peaks,ESSEX,NORTH ELBA,FALSE,FALSE,8/23/2015,6:47 AM,442,271,POINT (-73.86323 44.21552),2084
NY-2015-WS-228,5,Rescue,8/23/2015,12:27 PM,1,M,52,NY,US,Hiking,Injured,43.81588,-73.65696,2400,TRUE,Carry out by foot,9,TRUE,Forest Preserve,Pharoah Lake Wilderness,ESSEX,SCHROON,TRUE,FALSE,8/23/2015,7:54 AM,427,148,POINT (-73.65696 43.81588000000001),2084
NY-2015-WS-227,5,Search,8/23/2015,11:54 AM,1,F,25,NY,US,Boating,Lost,44.26772,-74.15608,1550,TRUE,Assist/own power,4,TRUE,Forest Preserve,Saranac Lake Wild Forest,ESSEX,NORTH ELBA,TRUE,FALSE,8/23/2015,2:30 AM,183,303,POINT (-74.15608 44.26772),621
NY-2015-WS-226,5,Search,8/22/2015,10:10 AM,2,M,37,NY,US,Hiking,Overdue,44.13998,-73.92847,3640,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,8/23/2015,10:06 AM,442,272,POINT (-73.92847 44.13998),2084
NY-2015-WS-226,5,Search,8/22/2015,10:10 AM,1,F,48,NY,US,Hiking,Overdue,44.13998,-73.92847,3640,FALSE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,8/23/2015,10:06 AM,442,272,POINT (-73.92847 44.13998),2084
NY-2015-WS-225,5,Search,8/22/2015,9:44 AM,1,F,21,CA,US,Hiking,Overdue,44.13924,-73.74441,1610,TRUE,Assist/own power,3,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/22/2015,12:45 PM,442,272,POINT (-73.74441 44.13924),2084
NY-2015-WS-225,5,Search,8/22/2015,9:44 AM,2,M,22,CA,US,Hiking,Overdue,44.13924,-73.74441,1610,TRUE,Assist/own power,3,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/22/2015,12:45 PM,442,272,POINT (-73.74441 44.13924),2084
NY-2015-WS-224,5,Rescue,8/21/2015,3:31 AM,1,M,82,NY,US,Hiking,Illness,44.15649,-73.59113,1968,FALSE,Vehicle/boat evacuation,1,TRUE,Other Municipal Land,Henry's Woods,ESSEX,NORTH ELBA,TRUE,FALSE,8/21/2015,4:23 AM,445,287,POINT (-73.59113 44.15649),2084
NY-2015-WS-223,5,Rescue,8/21/2015,10:45 AM,1,M,54,MD,US,Camping,Illness,44.17766,-74.18498,2033,FALSE,Assist/own power,2,FALSE,Forest Preserve,High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,8/21/2015,12:40 PM,183,,POINT (-74.18498 44.17766),621
NY-2015-WS-222,5,Search,8/19/2015,5:20 AM,1,M,16,MD,US,Hiking,Lost,43.60367,-73.69291,1245,TRUE,,1,TRUE,State Forests,Lake George Wild Forest,WARREN,BOLTON,TRUE,FALSE,8/19/2015,6:30 AM,826,801,POINT (-73.69291 43.60367),2183
NY-2015-WS-221,5,Rescue,8/19/2015,3:15 AM,1,M,23,NY,US,Climbing:Rock/Ice,Injured,44.13708,-74.03717,3116,TRUE,High Angle,12,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/20/2015,2:00 AM,430,275,POINT (-74.03717 44.13708),2084
NY-2015-WS-220,5,Recovery,8/19/2015,1:21 AM,1,M,50,MA,US,Swimming,Injured,43.91524,-74.48401,1639,FALSE,Technical Rope,1,TRUE,Forest Preserve,Blue Mountain Wild Forest,HAMILTON,ARIETTA,TRUE,FALSE,8/19/2015,4:30 AM,870,130,POINT (-74.48401 43.91524),622
NY-2015-WS-219,5,Rescue,8/19/2015,8:40 AM,1,M,39,OR,US,Swimming,Overdue,44.34954,-74.33235,1614,FALSE,Carry out by foot,3,TRUE,Private Land,Private,FRANKLIN,SANTA CLARA,TRUE,FALSE,8/19/2015,12:00 PM,179,303,POINT (-74.33235 44.34954),621
NY-2015-WS-218,5,Rescue,8/17/2015,5:15 AM,1,F,60,NY,US,Hiking,Injured,44.11802,-73.90465,3975,TRUE,Aircraft evacuation,4,TRUE,Forest Preserve,Eastern High Peaks,ESSEX,KEENE,TRUE,FALSE,8/18/2015,10:45 AM,442,272,POINT (-73.90465000000002 44.11802000000001),2084
NY-2015-WS-217,7,Search,8/17/2015,3:20 AM,1,M,81,NY,US,Walking,Missing,42.53288,-75.84682,1569,TRUE,Carry out by foot,24,TRUE,Private Land,N/A,CHENANGO,GERMAN,FALSE,FALSE,8/24/2015,10:45 AM,271,358,POINT (-75.84682 42.53288),2037
NY-2015-WS-216,5,Rescue,8/17/2015,1:18 AM,1,M,19,PA,US,Hiking,Injured,44.11564,-73.9158,4850,TRUE,Aircraft evacuation,5,TRUE,Forest Preserve,Eastern High Peaks,ESSEX,NORTH ELBA,TRUE,FALSE,8/17/2015,6:00 AM,442,272,POINT (-73.9158 44.115640000000006),2084
NY-2015-WS-215,5,Search,8/15/2015,8:41 AM,3,M,23,NY,US,Hiking,Overdue,43.58107,-73.61619,1200,TRUE,Assist/own power,4,TRUE,State Forests,Tongue Mountain Range,WARREN,BOLTON,TRUE,FALSE,8/16/2015,6:00 AM,826,801,POINT (-73.61619 43.58107),2183
NY-2015-WS-215,5,Search,8/15/2015,8:41 AM,1,F,28,NY,US,Hiking,Lost,43.58107,-73.61619,1200,TRUE,Assist/own power,4,TRUE,State Forests,Tongue Mountain Range,WARREN,BOLTON,TRUE,FALSE,8/16/2015,6:00 AM,826,801,POINT (-73.61619 43.58107),2183
NY-2015-WS-215,5,Search,8/15/2015,8:41 AM,4,F,31,NY,US,Hiking,Overdue,43.58107,-73.61619,1200,TRUE,Assist/own power,4,TRUE,State Forests,Tongue Mountain Range,WARREN,BOLTON,TRUE,FALSE,8/16/2015,6:00 AM,826,801,POINT (-73.61619 43.58107),2183
NY-2015-WS-215,5,Search,8/15/2015,8:41 AM,2,M,30,NY,US,Hiking,Overdue,43.58107,-73.61619,1200,TRUE,Assist/own power,4,TRUE,State Forests,Tongue Mountain Range,WARREN,BOLTON,TRUE,FALSE,8/16/2015,6:00 AM,826,801,POINT (-73.61619 43.58107),2183
NY-2015-WS-214,8,Search,8/14/2015,1:45 AM,1,M,70,NY,US,Walking,Injured,42.93416,-77.77296,517,FALSE,Vehicle/boat evacuation,9,TRUE,Private Land,none,LIVINGSTON,AVON,FALSE,FALSE,8/17/2015,12:00 PM,747,177,POINT (-77.77296 42.93416),2091
NY-2015-WS-213,5,Rescue,8/13/2015,5:10 AM,1,F,20,NY,US,Hiking,Injured,44.15006,-73.57977,1644,TRUE,Carry out by foot,3,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/13/2015,7:15 AM,445,287,POINT (-73.57977 44.15006),2084
NY-2015-WS-212,5,Rescue,8/13/2015,12:21 PM,3,M,22,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,Technical Rope,5,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/13/2015,8:30 AM,438,,POINT (-73.99089 44.10153),2084
NY-2015-WS-212,5,Rescue,8/13/2015,12:21 PM,4,F,20,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,Technical Rope,5,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/13/2015,8:30 AM,438,,POINT (-73.99089 44.10153),2084
NY-2015-WS-212,5,Rescue,8/13/2015,12:21 PM,5,M,21,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,Technical Rope,5,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/13/2015,8:30 AM,438,,POINT (-73.99089 44.10153),2084
NY-2015-WS-212,5,Rescue,8/13/2015,12:21 PM,6,F,27,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,Technical Rope,5,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/13/2015,8:30 AM,438,,POINT (-73.99089 44.10153),2084
NY-2015-WS-212,5,Rescue,8/13/2015,12:21 PM,2,M,21,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,Technical Rope,5,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/13/2015,8:30 AM,438,,POINT (-73.99089 44.10153),2084
NY-2015-WS-212,5,Rescue,8/13/2015,12:21 PM,1,F,28,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,Technical Rope,5,FALSE,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,TRUE,FALSE,8/13/2015,8:30 AM,438,,POINT (-73.99089 44.10153),2084
NY-2015-WS-211,4,Search,8/10/2015,3:00 AM,1,F,55,CT,US,Hiking,Lost,42.27641,-74.10005,2754,TRUE,,2,TRUE,Forest Preserve,Windham Blackhead Range Wilderness,GREENE,WINDHAM,FALSE,TRUE,8/10/2015,7:00 AM,750,248,POINT (-74.10005000000001 42.27641),2087
NY-2015-WS-210,5,Rescue,8/11/2015,7:42 AM,2,F,38,NY,US,Hiking,Lost,44.10564,-73.90048,4920,TRUE,Assist/own power,1,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,TRUE,FALSE,8/12/2015,7:15 AM,442,272,POINT (-73.90048 44.10564),2084
NY-2015-WS-210,5,Rescue,8/11/2015,7:42 AM,1,F,41,NY,US,Hiking,Lost,44.10564,-73.90048,4920,TRUE,Assist/own power,1,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,TRUE,FALSE,8/12/2015,7:15 AM,442,272,POINT (-73.90048 44.10564),2084
NY-2015-WS-209,5,Search,8/11/2015,5:02 AM,1,M,42,QC,CA,Biking,Lost,44.19785,-73.38012,2048,TRUE,Assist/own power,2,TRUE,Forest Preserve,Jay Mt Wilderness,ESSEX,JAY,TRUE,FALSE,8/11/2015,9:20 AM,,,POINT (-73.38012 44.19785),2084
NY-2015-WS-208,5,Search,8/11/2015,7:44 AM,1,M,40,NY,US,Boating,Lost,44.47135,-73.94405,1420,TRUE,Vehicle/boat evacuation,4,TRUE,Private Land,Private Land,FRANKLIN,FRANKLIN,TRUE,FALSE,8/11/2015,1:00 AM,184,207,POINT (-73.94405 44.47135),621
NY-2015-WS-207,5,Search,8/11/2015,12:30 PM,2,F,24,NY,US,Hiking,Overdue,43.59747,-74.49511,2390,FALSE,Assist/own power,3,TRUE,Forest Preserve,West Canada Lakes,HAMILTON,INDIAN LAKE,TRUE,FALSE,8/11/2015,9:19 AM,865,1287,POINT (-74.49511 43.59747),622
NY-2015-WS-207,5,Search,8/11/2015,12:30 PM,1,M,27,NY,US,Hiking,Overdue,43.59747,-74.49511,2390,TRUE,Assist/own power,3,TRUE,Forest Preserve,West Canada Lakes,HAMILTON,INDIAN LAKE,TRUE,FALSE,8/11/2015,9:19 AM,865,1287,POINT (-74.49511 43.59747),622
NY-2015-WS-206,4,Search,8/10/2015,4:50 AM,1,F,47,NY,US,Hiking,Lost,42.2123,-74.00762,671,TRUE,Assist/own power,1,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,CATSKILL,FALSE,TRUE,8/10/2015,6:00 AM,760,256,POINT (-74.00762 42.2123),2087
NY-2015-WS-205,5,Search,8/9/2015,9:00 AM,1,F,26,NY,US,Hiking,Stranded,44.13373,-73.78785,2232,TRUE,Assist/own power,1,FALSE,Forest Preserve,Dix Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/10/2015,12:00 PM,442,272,POINT (-73.78785 44.13373),2084
NY-2015-WS-204,5,Recovery,8/9/2015,7:18 AM,3,M,68,NY,US,Aircraft,Overdue,44.40346,-74.19081,1656,TRUE,,3,TRUE,Private Land,Paul Smiths College Easement,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,8/9/2015,8:30 AM,183,303,POINT (-74.19081 44.40346),621
NY-2015-WS-204,5,Recovery,8/9/2015,7:18 AM,4,F,68,NY,US,Aircraft,Overdue,44.40346,-74.19081,1656,TRUE,,3,TRUE,Private Land,Paul Smiths College Easement,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,8/9/2015,8:30 AM,183,303,POINT (-74.19081 44.40346),621
NY-2015-WS-204,5,Recovery,8/9/2015,7:18 AM,2,F,67,NY,US,Aircraft,Overdue,44.40346,-74.19081,1656,TRUE,,3,TRUE,Private Land,Paul Smiths College Easement,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,8/9/2015,8:30 AM,183,303,POINT (-74.19081 44.40346),621
NY-2015-WS-204,5,Recovery,8/9/2015,7:18 AM,1,M,67,NY,US,Aircraft,Overdue,44.40346,-74.19081,1656,TRUE,,3,TRUE,Private Land,Paul Smiths College Easement,FRANKLIN,HARRIETSTOWN,TRUE,FALSE,8/9/2015,8:30 AM,183,303,POINT (-74.19081 44.40346),621
NY-2015-WS-203,4,Rescue,8/6/2015,2:19 AM,1,F,24,PA,US,Camping,Stranded,42.19355,-74.06369,1906,TRUE,Assist/own power,2,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,FALSE,TRUE,8/6/2015,8:00 AM,755,187,POINT (-74.06369 42.19355),2087
NY-2015-WS-203,4,Rescue,8/6/2015,2:19 AM,2,M,33,NY,US,Camping,Stranded,42.19355,-74.06369,1906,TRUE,Assist/own power,2,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,FALSE,TRUE,8/6/2015,8:00 AM,755,187,POINT (-74.06369 42.19355),2087
NY-2015-WS-202,9,Search,8/4/2015,8:29 AM,1,F,50,NY,US,Walking,Lost,42.26536,-77.76795,1797,TRUE,Vehicle/boat evacuation,1,TRUE,Private Land,PRIVATE,ALLEGANY,ALFRED,FALSE,FALSE,8/4/2015,11:33 AM,474,1750,POINT (-77.76795 42.26536),2031
NY-2015-WS-201,5,Search,8/4/2015,11:15 AM,1,F,20,PA,US,Walking,Lost,43.22426,-73.41187,500,TRUE,,3,TRUE,Private Land,PRIVATE,WASHINGTON,HEBRON,FALSE,FALSE,8/5/2015,2:58 AM,731,787,POINT (-73.41187 43.22426),2184
NY-2015-WS-200,5,Search,8/4/2015,6:20 AM,1,F,19,NY,US,Hiking,Lost,43.66062,-73.47388,1865,TRUE,Assist/own power,3,FALSE,Forest Preserve,Lake George Wild Forest,WASHINGTON,DRESDEN,TRUE,FALSE,8/4/2015,9:00 AM,729,102,POINT (-73.47388 43.66062),2184
NY-2015-WS-199,4,Search,8/3/2015,9:15 AM,2,F,20,NJ,US,Hiking,Lost,42.18664,-74.04227,2127,TRUE,,1,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,FALSE,TRUE,8/4/2015,12:45 PM,755,187,POINT (-74.04227 42.18664),2087
NY-2015-WS-199,4,Search,8/3/2015,9:15 AM,1,M,20,NJ,US,Hiking,Lost,42.18664,-74.04227,2127,TRUE,,1,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,FALSE,TRUE,8/4/2015,12:45 PM,755,187,POINT (-74.04227 42.18664),2087
NY-2015-WS-199,4,Search,8/3/2015,9:15 AM,3,F,21,NJ,US,Hiking,Lost,42.18664,-74.04227,2127,TRUE,,1,TRUE,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,FALSE,TRUE,8/4/2015,12:45 PM,755,187,POINT (-74.04227 42.18664),2087
NY-2015-WS-198,5,Rescue,8/3/2015,8:44 AM,1,M,22,NY,US,Hiking,Illness,44.16077,-73.85539,2203,FALSE,Carry out by foot; Vehicle/boat evacuation,4,TRUE,Forest Preserve,Eastern High Peaks,ESSEX,KEENE,TRUE,FALSE,8/4/2015,3:20 AM,442,272,POINT (-73.85539 44.16077),2084
NY-2015-WS-197,5,Search,8/2/2015,9:25 AM,2,F,46,NY,US,Hiking,Lost,44.1539,-73.74215,2450,TRUE,Assist/own power,2,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/3/2015,8:00 AM,442,272,POINT (-73.74215 44.1539),2084
NY-2015-WS-197,5,Search,8/2/2015,9:25 AM,1,M,53,NY,US,Hiking,Lost,44.1539,-73.74215,2450,TRUE,Assist/own power,2,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/3/2015,8:00 AM,442,272,POINT (-73.74215 44.1539),2084
NY-2015-WS-197,5,Search,8/2/2015,9:25 AM,3,F,15,NY,US,Hiking,Lost,44.1539,-73.74215,2450,TRUE,Assist/own power,2,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/3/2015,8:00 AM,442,272,POINT (-73.74215 44.1539),2084
NY-2015-WS-196,6,Rescue,8/2/2015,2:10 AM,1,M,59,NY,US,Hiking,Illness,44.19144,-74.78481,1493,TRUE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,Cranberry Lake Wild Forest,ST LAWRENCE,CLIFTON,TRUE,FALSE,8/2/2015,4:30 AM,336,219,POINT (-74.78481 44.19144),2140
NY-2015-WS-195,8,Search,8/2/2015,8:15 AM,1,M,35,NY,US,Criminal,Fugitive,42.59501,-77.62325,1848,FALSE,,4,TRUE,Private Land,unknown,LIVINGSTON,MOUNT MORRIS,FALSE,FALSE,8/7/2015,8:29 AM,734,417,POINT (-77.62325 42.59501),2091
NY-2015-WS-194,5,Search,8/1/2015,9:41 AM,2,M,20,NY,US,Hiking,Lost,43.52025,-73.59596,2331,TRUE,Assist/own power,2,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,8/2/2015,4:30 AM,727,91,POINT (-73.59596 43.52025),2184
NY-2015-WS-194,5,Search,8/1/2015,9:41 AM,1,F,20,NY,US,Hiking,Lost,43.52025,-73.59596,2331,TRUE,Assist/own power,2,TRUE,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,TRUE,FALSE,8/2/2015,4:30 AM,727,91,POINT (-73.59596 43.52025),2184
NY-2015-WS-193,5,Rescue,8/1/2015,4:46 AM,1,F,31,DC,US,Hiking,Injured,44.15079,-73.63992,1305,FALSE,Carry out by foot,4,TRUE,Forest Preserve,Giant Mountain Wilderness,ESSEX,KEENE,TRUE,FALSE,8/1/2015,7:00 AM,445,287,POINT (-73.63992 44.15079),2084
NY-2015-WS-192,6,Search,8/1/2015,6:30 AM,1,M,25,NJ,US,Criminal,Missing,44.17325,-74.60562,1728,TRUE,Assist/own power,4,TRUE,Private Land,Horseshoe Lake Wildforest - Conifer Easement,ST LAWRENCE,PIERCEFIELD,TRUE,FALSE,8/1/2015,10:00 AM,315,305,POINT (-74.60562 44.17325),2140
NY-2015-WS-191,5,Rescue,7/31/2015,5:02 AM,1,F,23,IL,US,Hiking,Injured,44.14016,-73.92869,3600,TRUE,Aircraft evacuation,3,TRUE,Forest Preserve,High Peaks Wilderness,ESSEX,NORTH ELBA,TRUE,FALSE,8/1/2015,9:15 AM,442,272,POINT (-73.92869 44.14016000000001),2084
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,1,M,25,NY,US,Hiking,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,6,M,19,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,4,F,19,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,9,F,17,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,5,M,22,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,7,F,22,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,8,M,22,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,2,F,25,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-190,9,Search,7/31/2015,10:10 AM,3,M,19,NY,US,Boating,Lost,42.44673,-78.85507,1343,TRUE,Assist/own power; Carry out by foot,4,TRUE,State Forests,Zoar Valley MUA,ERIE,COLLINS,FALSE,FALSE,8/1/2015,4:30 AM,295,525,POINT (-78.85507 42.44673),2041
NY-2015-WS-189,5,Rescue,7/31/2015,11:22 AM,1,M,24,MI,US,Hiking,Illness,44.02083,-73.82771,2055,FALSE,Assist/own power,4,TRUE,Forest Preserve,Dix Wilderness,ESSEX,NORTH HUDSON,TRUE,FALSE,7/31/2015,1:00 AM,429,136,POINT (-73.82771 44.02083),2084
NY-2015-WS-188,4,Rescue,7/30/2015,5:20 AM,1,M,36,AR,US,Hiking,Illness,42.1585,-74.18994,3467,TRUE,Assist/own power,6,TRUE,Forest Preserve,Indian Head Wilderness Area,GREENE,HUNTER,FALSE,TRUE,7/30/2015,11:00 AM,755,121,POINT (-74.18994 42.1585),2087
NY-2015-WS-187,4,Search,7/29/2015,2:15 AM,1,M,46,TX,US,Hiking,Lost,42.31461,-74.42545,1325,TRUE,Assist/own power,2,TRUE,Other Municipal Land,Town of Prattsville and NYC DEP property,GREENE,PRATTSVILLE,FALSE,FALSE,7/29/2015,4:15 AM,751,260,POINT (-74.42545 42.31461),2087
NY-2015-WS-186,5,Rescue,7/28/2015,5:39 AM,1,F,26,IN,US,Hiking,Injured,44.13794,-73.95922,2600,TRUE,Vehicle/boat evacuation,1,TRUE,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,TRUE,FALSE,7/28/2015,7:30 AM,442,272,POINT (-73.95922 44.13794),2084
